TransactionID,Products
TRAN15884,Condensed Milk
TRAN15884,Detergent
TRAN15885,Pastry
TRAN15885,Whole Milk
TRAN15886,Whole Milk
TRAN15886,Onions
TRAN15886,Other Vegetables
TRAN15886,Root Vegetables
TRAN15887,Ice Cream
TRAN15888,Canned Beer
TRAN15889,Other Vegetables
TRAN15889,Chewing Gum
TRAN15889,Tropical Fruit
TRAN15889,Yogurt
TRAN15890,Candles
TRAN15890,Sugar
TRAN15890,Citrus Fruit
TRAN15890,Packaged Fruit/Vegetables
TRAN15890,Yogurt
TRAN15890,Margarine
TRAN15890,Baking Powder
TRAN15890,Artif. Sweetener
TRAN15890,Other Vegetables
TRAN15891,Specialty Chocolate
TRAN15891,Photo/Film
TRAN15892,Candy
TRAN15893,Chocolate Marshmallow
TRAN15893,Coffee
TRAN15893,Margarine
TRAN15893,Bottled Beer
TRAN15893,Pickled Vegetables
TRAN15894,Frozen Meals
TRAN15894,Domestic Eggs
TRAN15894,Other Vegetables
TRAN15895,Tropical Fruit
TRAN15895,Newspapers
TRAN15895,Other Vegetables
TRAN15896,Tropical Fruit
TRAN15896,Other Vegetables
TRAN15896,Yogurt
TRAN15897,Specialty Chocolate
TRAN15898,Flour
TRAN15898,Oil
TRAN15898,Tropical Fruit
TRAN15898,Whole Milk
TRAN15898,Whipped/Sour Cream
TRAN15898,White Bread
TRAN15898,Frankfurter
TRAN15898,Soda
TRAN15898,Sausage
TRAN15898,Yogurt
TRAN15898,Hygiene Articles
TRAN15899,Candy
TRAN15899,Waffles
TRAN15899,Misc. Beverages
TRAN15900,Beverages
TRAN15900,Pastry
TRAN15900,Other Vegetables
TRAN15900,Grapes
TRAN15900,Tropical Fruit
TRAN15900,Nut Snack
TRAN15900,Curd
TRAN15901,Bottled Beer
TRAN15901,Ham
TRAN15901,Whole Milk
TRAN15901,White Bread
TRAN15902,Canned Fish
TRAN15902,Other Vegetables
TRAN15902,Brown Bread
TRAN15902,Soft Cheese
TRAN15902,Frozen Meals
TRAN15903,Curd
TRAN15903,Root Vegetables
TRAN15903,Newspapers
TRAN15903,Other Vegetables
TRAN15903,Yogurt
TRAN15903,Tropical Fruit
TRAN15903,Whipped/Sour Cream
TRAN15903,Bottled Water
TRAN15903,Margarine
TRAN15903,Cream Cheese 
TRAN15904,Canned Beer
TRAN15905,Beef
TRAN15906,Hamburger Meat
TRAN15906,Coffee
TRAN15906,Whole Milk
TRAN15907,Whole Milk
TRAN15907,Detergent
TRAN15907,Flower (Seeds)
TRAN15907,Dessert
TRAN15907,Beverages
TRAN15908,Finished Products
TRAN15908,Citrus Fruit
TRAN15908,Candy
TRAN15908,Yogurt
TRAN15908,Coffee
TRAN15908,Pastry
TRAN15908,Frozen Potato Products
TRAN15908,Soups
TRAN15908,Beef
TRAN15909,Other Vegetables
TRAN15909,White Bread
TRAN15909,Yogurt
TRAN15910,Other Vegetables
TRAN15910,Citrus Fruit
TRAN15910,Flour
TRAN15910,Uht-Milk
TRAN15910,Rolls/Buns
TRAN15911,Sausage
TRAN15911,Other Vegetables
TRAN15911,Fruit/Vegetable Juice
TRAN15911,Rolls/Buns
TRAN15912,Yogurt
TRAN15912,Rolls/Buns
TRAN15912,Sausage
TRAN15913,Newspapers
TRAN15913,Pork
TRAN15914,Other Vegetables
TRAN15914,Berries
TRAN15914,Yogurt
TRAN15914,Detergent
TRAN15914,Margarine
TRAN15914,Fruit/Vegetable Juice
TRAN15914,Mustard
TRAN15915,Pip Fruit
TRAN15915,Frozen Meals
TRAN15915,Pastry
TRAN15915,Syrup
TRAN15915,Semi-Finished Bread
TRAN15915,Dog Food
TRAN15915,Processed Cheese
TRAN15915,Sausage
TRAN15916,Chocolate
TRAN15916,Sugar
TRAN15916,Pastry
TRAN15916,Soda
TRAN15916,Make Up Remover
TRAN15916,Berries
TRAN15917,Sausage
TRAN15917,Ham
TRAN15917,Sliced Cheese
TRAN15917,Shopping Bags
TRAN15917,Rolls/Buns
TRAN15917,Liver Loaf
TRAN15917,Newspapers
TRAN15917,White Bread
TRAN15917,Soft Cheese
TRAN15917,Pastry
TRAN15917,Soda
TRAN15917,Brown Bread
TRAN15917,Pip Fruit
TRAN15917,Yogurt
TRAN15917,Canned Beer
TRAN15918,Pasta
TRAN15919,Chocolate Marshmallow
TRAN15919,Other Vegetables
TRAN15920,Bottled Beer
TRAN15920,Sauces
TRAN15920,Whole Milk
TRAN15920,Butter
TRAN15920,Sausage
TRAN15920,Other Vegetables
TRAN15920,Beef
TRAN15920,Hamburger Meat
TRAN15920,Roll Products 
TRAN15920,Domestic Eggs
TRAN15921,Curd
TRAN15921,Other Vegetables
TRAN15921,Soups
TRAN15921,Pudding Powder
TRAN15921,Canned Fish
TRAN15922,Hygiene Articles
TRAN15922,Whole Milk
TRAN15922,Pip Fruit
TRAN15922,Sausage
TRAN15922,Frankfurter
TRAN15922,Newspapers
TRAN15922,Pork
TRAN15922,Brown Bread
TRAN15922,Domestic Eggs
TRAN15922,Onions
TRAN15923,Sausage
TRAN15924,Brown Bread
TRAN15924,Uht-Milk
TRAN15924,Soda
TRAN15924,Coffee
TRAN15924,Mustard
TRAN15924,Dish Cleaner
TRAN15925,Whole Milk
TRAN15925,Butter
TRAN15926,Misc. Beverages
TRAN15926,Napkins
TRAN15927,Dessert
TRAN15927,Shopping Bags
TRAN15927,Soda
TRAN15927,Domestic Eggs
TRAN15927,Cleaner
TRAN15927,Liver Loaf
TRAN15928,Pet Care
TRAN15928,Liquor (Appetizer)
TRAN15928,Soda
TRAN15928,Bottled Water
TRAN15929,Whipped/Sour Cream
TRAN15929,Whole Milk
TRAN15929,Soda
TRAN15929,Cream Cheese 
TRAN15930,Chicken
TRAN15930,Other Vegetables
TRAN15931,Dessert
TRAN15931,Long Life Bakery Product
TRAN15932,Canned Beer
TRAN15932,Pork
TRAN15932,Soda
TRAN15932,Beef
TRAN15933,Bottled Water
TRAN15933,Whole Milk
TRAN15933,Oil
TRAN15933,Packaged Fruit/Vegetables
TRAN15933,Canned Beer
TRAN15933,Root Vegetables
TRAN15933,Beef
TRAN15933,Soda
TRAN15933,Pastry
TRAN15933,Rolls/Buns
TRAN15934,Soda
TRAN15934,Soap
TRAN15935,Coffee
TRAN15935,Pet Care
TRAN15935,Bottled Beer
TRAN15936,Whipped/Sour Cream
TRAN15936,Root Vegetables
TRAN15937,Tropical Fruit
TRAN15937,Yogurt
TRAN15937,Rolls/Buns
TRAN15937,Whole Milk
TRAN15937,Soda
TRAN15937,Pip Fruit
TRAN15937,Kitchen Towels
TRAN15937,Frozen Meals
TRAN15937,Candy
TRAN15938,Frozen Vegetables
TRAN15938,Other Vegetables
TRAN15938,Chicken
TRAN15938,Rolls/Buns
TRAN15938,Soda
TRAN15938,Margarine
TRAN15938,Whole Milk
TRAN15938,Root Vegetables
TRAN15939,Misc. Beverages
TRAN15939,Soda
TRAN15940,Chicken
TRAN15940,Root Vegetables
TRAN15941,Hygiene Articles
TRAN15941,Uht-Milk
TRAN15941,Fruit/Vegetable Juice
TRAN15941,Yogurt
TRAN15941,Tropical Fruit
TRAN15941,Beverages
TRAN15942,Beverages
TRAN15942,Specialty Bar
TRAN15943,Onions
TRAN15944,Bottled Beer
TRAN15944,Whole Milk
TRAN15944,Rum
TRAN15945,Chicken
TRAN15945,Soda
TRAN15946,Frozen Dessert
TRAN15946,Tea
TRAN15946,Tropical Fruit
TRAN15946,Domestic Eggs
TRAN15946,Yogurt
TRAN15947,Dishes
TRAN15947,Citrus Fruit
TRAN15947,Bottled Water
TRAN15948,Liquor
TRAN15948,Bottled Beer
TRAN15948,Semi-Finished Bread
TRAN15949,Fruit/Vegetable Juice
TRAN15949,Soda
TRAN15949,Tropical Fruit
TRAN15949,Sliced Cheese
TRAN15949,Curd
TRAN15949,Other Vegetables
TRAN15949,Dessert
TRAN15949,White Bread
TRAN15950,Yogurt
TRAN15950,Citrus Fruit
TRAN15950,Tropical Fruit
TRAN15950,Hamburger Meat
TRAN15950,Whole Milk
TRAN15950,Shopping Bags
TRAN15950,Napkins
TRAN15950,Brown Bread
TRAN15951,Sausage
TRAN15951,Dessert
TRAN15951,Whole Milk
TRAN15951,Detergent
TRAN15951,Rolls/Buns
TRAN15951,Hamburger Meat
TRAN15951,Specialty Chocolate
TRAN15952,Chocolate
TRAN15952,Waffles
TRAN15952,Specialty Bar
TRAN15952,Shopping Bags
TRAN15952,Long Life Bakery Product
TRAN15952,Other Vegetables
TRAN15952,Tropical Fruit
TRAN15952,Pastry
TRAN15953,Curd
TRAN15954,Yogurt
TRAN15954,Tropical Fruit
TRAN15954,Rolls/Buns
TRAN15955,Other Vegetables
TRAN15955,Pickled Vegetables
TRAN15955,Tropical Fruit
TRAN15956,Whole Milk
TRAN15956,Salty Snack
TRAN15956,Chewing Gum
TRAN15956,Long Life Bakery Product
TRAN15956,Whipped/Sour Cream
TRAN15956,Pastry
TRAN15957,Zwieback
TRAN15958,Spread Cheese
TRAN15958,Cream Cheese 
TRAN15959,Specialty Bar
TRAN15959,Rolls/Buns
TRAN15960,Meat
TRAN15960,Tropical Fruit
TRAN15960,Candy
TRAN15960,Other Vegetables
TRAN15961,Pet Care
TRAN15961,Sauces
TRAN15961,Brown Bread
TRAN15962,Soda
TRAN15963,Brown Bread
TRAN15963,Coffee
TRAN15963,Uht-Milk
TRAN15963,Shopping Bags
TRAN15964,Whole Milk
TRAN15964,Chewing Gum
TRAN15964,Frankfurter
TRAN15964,Organic Sausage
TRAN15965,Root Vegetables
TRAN15965,Other Vegetables
TRAN15965,Cleaner
TRAN15965,Whipped/Sour Cream
TRAN15965,House Keeping Products
TRAN15965,Rolls/Buns
TRAN15965,Meat
TRAN15965,Napkins
TRAN15965,Whole Milk
TRAN15965,Abrasive Cleaner
TRAN15965,Chicken
TRAN15966,Whole Milk
TRAN15967,Photo/Film
TRAN15967,Cling Film/Bags
TRAN15967,Frozen Vegetables
TRAN15967,Rolls/Buns
TRAN15967,Tea
TRAN15967,Hamburger Meat
TRAN15967,Whole Milk
TRAN15967,Sausage
TRAN15967,Processed Cheese
TRAN15967,Packaged Fruit/Vegetables
TRAN15967,White Bread
TRAN15967,Long Life Bakery Product
TRAN15968,Herbs
TRAN15968,Chewing Gum
TRAN15968,Margarine
TRAN15968,Salt
TRAN15968,Hygiene Articles
TRAN15968,Sliced Cheese
TRAN15968,Oil
TRAN15968,Bottled Beer
TRAN15968,Cream Cheese 
TRAN15968,Fruit/Vegetable Juice
TRAN15968,Other Vegetables
TRAN15969,Whole Milk
TRAN15969,Butter Milk
TRAN15970,Other Vegetables
TRAN15971,Fruit/Vegetable Juice
TRAN15971,Brown Bread
TRAN15971,Jam
TRAN15972,Whipped/Sour Cream
TRAN15973,Other Vegetables
TRAN15973,Baking Powder
TRAN15973,Napkins
TRAN15974,Rolls/Buns
TRAN15974,Pork
TRAN15974,Newspapers
TRAN15974,Whole Milk
TRAN15974,Chocolate
TRAN15974,Tropical Fruit
TRAN15975,Flower Soil/Fertilizer
TRAN15976,Whole Milk
TRAN15976,Bottled Water
TRAN15977,Jam
TRAN15977,Grapes
TRAN15977,Whipped/Sour Cream
TRAN15977,Curd
TRAN15977,Whole Milk
TRAN15977,Root Vegetables
TRAN15978,Pork
TRAN15978,Liver Loaf
TRAN15978,Misc. Beverages
TRAN15978,Yogurt
TRAN15978,Citrus Fruit
TRAN15978,Other Vegetables
TRAN15979,Rolls/Buns
TRAN15980,Tropical Fruit
TRAN15980,Citrus Fruit
TRAN15980,Whole Milk
TRAN15980,Domestic Eggs
TRAN15980,Onions
TRAN15980,Cat Food
TRAN15981,Sausage
TRAN15981,Whole Milk
TRAN15982,Pastry
TRAN15982,Jam
TRAN15983,Long Life Bakery Product
TRAN15983,Bottled Water
TRAN15983,Beverages
TRAN15984,Newspapers
TRAN15984,Pastry
TRAN15984,Brown Bread
TRAN15984,Shopping Bags
TRAN15984,Beverages
TRAN15984,Soda
TRAN15985,Brown Bread
TRAN15985,Whole Milk
TRAN15985,Chewing Gum
TRAN15985,Cat Food
TRAN15985,Napkins
TRAN15985,Other Vegetables
TRAN15986,Sliced Cheese
TRAN15986,Packaged Fruit/Vegetables
TRAN15986,Tropical Fruit
TRAN15987,White Bread
TRAN15987,Soda
TRAN15987,Beef
TRAN15987,Root Vegetables
TRAN15988,Canned Fruit
TRAN15988,Soda
TRAN15988,Frozen Dessert
TRAN15988,Shopping Bags
TRAN15988,Margarine
TRAN15989,Soda
TRAN15990,Soda
TRAN15990,Bottled Beer
TRAN15990,Pork
TRAN15990,Bottled Water
TRAN15990,Specialty Vegetables
TRAN15991,Dental Care
TRAN15991,Rolls/Buns
TRAN15991,Shopping Bags
TRAN15991,Bottled Water
TRAN15992,Domestic Eggs
TRAN15992,Popcorn
TRAN15992,Salty Snack
TRAN15992,Napkins
TRAN15993,Whole Milk
TRAN15993,Jam
TRAN15993,Canned Fish
TRAN15993,Waffles
TRAN15994,Candy
TRAN15995,Pork
TRAN15995,Brown Bread
TRAN15995,Curd
TRAN15995,Other Vegetables
TRAN15995,Ketchup
TRAN15995,Salty Snack
TRAN15995,Sugar
TRAN15995,Oil
TRAN15995,Whipped/Sour Cream
TRAN15996,Ice Cream
TRAN15996,Waffles
TRAN15996,Pickled Vegetables
TRAN15996,Frankfurter
TRAN15996,Newspapers
TRAN15996,Brown Bread
TRAN15996,Pip Fruit
TRAN15996,Canned Fish
TRAN15996,Liquor
TRAN15996,Jam
TRAN15996,Meat
TRAN15997,Ham
TRAN15997,Uht-Milk
TRAN15998,Salty Snack
TRAN15999,Whole Milk
TRAN15999,Cake Bar
TRAN16000,Canned Beer
TRAN16001,Newspapers
TRAN16002,Sugar
TRAN16002,Candy
TRAN16002,Rolls/Buns
TRAN16002,Hard Cheese
TRAN16003,Tropical Fruit
TRAN16003,Whole Milk
TRAN16003,Root Vegetables
TRAN16003,Butter
TRAN16003,Chocolate
TRAN16004,Fruit/Vegetable Juice
TRAN16004,Margarine
TRAN16004,Shopping Bags
TRAN16004,Yogurt
TRAN16005,Sugar
TRAN16005,Processed Cheese
TRAN16005,Tropical Fruit
TRAN16005,Flour
TRAN16005,Pet Care
TRAN16005,Whole Milk
TRAN16005,Sauces
TRAN16005,Brown Bread
TRAN16006,Yogurt
TRAN16006,Whole Milk
TRAN16007,Ice Cream
TRAN16007,Canned Beer
TRAN16008,Bottled Beer
TRAN16009,Newspapers
TRAN16009,Citrus Fruit
TRAN16010,Hamburger Meat
TRAN16010,Whole Milk
TRAN16010,Shopping Bags
TRAN16010,Citrus Fruit
TRAN16010,Hygiene Articles
TRAN16010,Yogurt
TRAN16010,Butter
TRAN16010,Cat Food
TRAN16011,Sugar
TRAN16011,Frozen Fish
TRAN16011,Candy
TRAN16011,Cake Bar
TRAN16011,Chocolate Marshmallow
TRAN16012,Frozen Vegetables
TRAN16013,Soda
TRAN16013,Red/Blush Wine
TRAN16013,Tropical Fruit
TRAN16013,Whole Milk
TRAN16014,Shopping Bags
TRAN16014,Yogurt
TRAN16014,Rolls/Buns
TRAN16014,Onions
TRAN16014,Citrus Fruit
TRAN16014,Bottled Beer
TRAN16014,Sliced Cheese
TRAN16015,Curd
TRAN16015,Fruit/Vegetable Juice
TRAN16015,Brown Bread
TRAN16015,Other Vegetables
TRAN16015,Yogurt
TRAN16015,Soft Cheese
TRAN16015,Sausage
TRAN16015,Chewing Gum
TRAN16016,Frozen Vegetables
TRAN16016,Hygiene Articles
TRAN16016,Whipped/Sour Cream
TRAN16017,Domestic Eggs
TRAN16017,Margarine
TRAN16017,Whole Milk
TRAN16017,Beverages
TRAN16017,Pastry
TRAN16017,Frozen Vegetables
TRAN16017,Brown Bread
TRAN16017,Coffee
TRAN16017,Mustard
TRAN16017,Sausage
TRAN16017,Packaged Fruit/Vegetables
TRAN16017,Bottled Beer
TRAN16017,Soda
TRAN16017,Dessert
TRAN16018,Yogurt
TRAN16018,Beverages
TRAN16018,Long Life Bakery Product
TRAN16018,Frozen Meals
TRAN16019,Soda
TRAN16019,Pastry
TRAN16020,Pork
TRAN16020,Make Up Remover
TRAN16020,White Bread
TRAN16020,Napkins
TRAN16021,Bottled Beer
TRAN16021,Dog Food
TRAN16021,Curd
TRAN16022,Rolls/Buns
TRAN16022,Soda
TRAN16022,Sausage
TRAN16023,Rolls/Buns
TRAN16023,Fruit/Vegetable Juice
TRAN16023,Sausage
TRAN16024,Seasonal Products
TRAN16024,Berries
TRAN16024,Shopping Bags
TRAN16024,Pastry
TRAN16025,Other Vegetables
TRAN16025,Shopping Bags
TRAN16025,Root Vegetables
TRAN16025,Seasonal Products
TRAN16025,Candy
TRAN16025,Herbs
TRAN16026,Rolls/Buns
TRAN16027,Cake Bar
TRAN16027,Soda
TRAN16027,Domestic Eggs
TRAN16028,Tidbits
TRAN16028,Rolls/Buns
TRAN16028,Waffles
TRAN16028,Soda
TRAN16028,Instant Coffee
TRAN16029,Rolls/Buns
TRAN16029,Long Life Bakery Product
TRAN16029,Curd
TRAN16030,Hygiene Articles
TRAN16031,Rolls/Buns
TRAN16031,Canned Fish
TRAN16031,Spread Cheese
TRAN16032,Misc. Beverages
TRAN16032,Berries
TRAN16032,Cake Bar
TRAN16032,Canned Beer
TRAN16032,Liquor
TRAN16032,Yogurt
TRAN16033,Coffee
TRAN16033,Soda
TRAN16034,Other Vegetables
TRAN16034,Rolls/Buns
TRAN16034,Whole Milk
TRAN16035,Hygiene Articles
TRAN16035,Coffee
TRAN16035,Frankfurter
TRAN16035,Other Vegetables
TRAN16035,Whole Milk
TRAN16036,Pastry
TRAN16036,Citrus Fruit
TRAN16036,Bottled Water
TRAN16036,Whole Milk
TRAN16036,Soda
TRAN16036,Bottled Beer
TRAN16036,Canned Beer
TRAN16036,Sausage
TRAN16037,Ice Cream
TRAN16038,Soft Cheese
TRAN16038,Rolls/Buns
TRAN16038,Canned Beer
TRAN16038,Frankfurter
TRAN16039,Fruit/Vegetable Juice
TRAN16039,Waffles
TRAN16039,Dessert
TRAN16039,Long Life Bakery Product
TRAN16040,Ham
TRAN16041,Newspapers
TRAN16041,Detergent
TRAN16041,Long Life Bakery Product
TRAN16041,Shopping Bags
TRAN16041,Semi-Finished Bread
TRAN16041,Waffles
TRAN16042,Whole Milk
TRAN16042,Whipped/Sour Cream
TRAN16043,Root Vegetables
TRAN16043,Coffee
TRAN16043,Yogurt
TRAN16043,Cat Food
TRAN16043,Cling Film/Bags
TRAN16044,Rolls/Buns
TRAN16044,Napkins
TRAN16044,Canned Beer
TRAN16044,Beef
TRAN16045,Brown Bread
TRAN16045,Waffles
TRAN16045,Pip Fruit
TRAN16045,Pastry
TRAN16045,White Bread
TRAN16045,Citrus Fruit
TRAN16046,Citrus Fruit
TRAN16047,Bottled Water
TRAN16048,Soda
TRAN16048,Bottled Water
TRAN16048,Sugar
TRAN16048,Yogurt
TRAN16048,Pork
TRAN16048,Rolls/Buns
TRAN16048,Whole Milk
TRAN16048,Roll Products 
TRAN16048,Specialty Fat
TRAN16048,Frozen Fish
TRAN16048,Flour
TRAN16048,Other Vegetables
TRAN16049,Mustard
TRAN16049,Whole Milk
TRAN16049,Frankfurter
TRAN16049,Chewing Gum
TRAN16050,Berries
TRAN16050,Whole Milk
TRAN16050,Root Vegetables
TRAN16051,Liquor
TRAN16051,Bottled Beer
TRAN16052,Yogurt
TRAN16052,Cling Film/Bags
TRAN16052,Ham
TRAN16053,Whole Milk
TRAN16053,Margarine
TRAN16054,Coffee
TRAN16055,Tropical Fruit
TRAN16055,Frozen Vegetables
TRAN16055,Dishes
TRAN16055,Berries
TRAN16055,Beef
TRAN16055,Chicken
TRAN16055,Zwieback
TRAN16056,Chocolate
TRAN16056,Rolls/Buns
TRAN16056,Frankfurter
TRAN16057,Butter
TRAN16057,Beef
TRAN16058,Canned Beer
TRAN16059,Rolls/Buns
TRAN16060,Whole Milk
TRAN16060,Soda
TRAN16061,Pip Fruit
TRAN16061,Whole Milk
TRAN16062,Soda
TRAN16063,Bottled Beer
TRAN16064,Soda
TRAN16064,Specialty Bar
TRAN16064,Rolls/Buns
TRAN16064,Frankfurter
TRAN16065,Sausage
TRAN16066,Other Vegetables
TRAN16067,Seasonal Products
TRAN16067,Soda
TRAN16068,Light Bulbs
TRAN16068,Sugar
TRAN16068,Hygiene Articles
TRAN16068,Whole Milk
TRAN16068,Domestic Eggs
TRAN16068,Onions
TRAN16069,Processed Cheese
TRAN16069,Pickled Vegetables
TRAN16069,Yogurt
TRAN16069,Newspapers
TRAN16069,Other Vegetables
TRAN16069,Root Vegetables
TRAN16070,Other Vegetables
TRAN16071,Chewing Gum
TRAN16071,Specialty Chocolate
TRAN16072,Fruit/Vegetable Juice
TRAN16073,Pork
TRAN16073,Onions
TRAN16073,Berries
TRAN16074,Dessert
TRAN16074,Spread Cheese
TRAN16074,Soda
TRAN16074,Pastry
TRAN16074,Seasonal Products
TRAN16075,Flour
TRAN16075,Sugar
TRAN16076,Pip Fruit
TRAN16076,Whole Milk
TRAN16076,Flower Soil/Fertilizer
TRAN16076,Tropical Fruit
TRAN16077,Pip Fruit
TRAN16077,Yogurt
TRAN16077,Berries
TRAN16078,Margarine
TRAN16078,Yogurt
TRAN16079,Ice Cream
TRAN16080,Pastry
TRAN16081,Whole Milk
TRAN16081,Cereals
TRAN16082,Yogurt
TRAN16082,Long Life Bakery Product
TRAN16082,Packaged Fruit/Vegetables
TRAN16082,White Wine
TRAN16082,Citrus Fruit
TRAN16083,Whipped/Sour Cream
TRAN16083,Coffee
TRAN16083,Onions
TRAN16083,Flower (Seeds)
TRAN16083,Fruit/Vegetable Juice
TRAN16084,Domestic Eggs
TRAN16084,Berries
TRAN16084,Red/Blush Wine
TRAN16084,Butter
TRAN16084,Soda
TRAN16085,Tropical Fruit
TRAN16086,Bottled Water
TRAN16086,White Wine
TRAN16087,Margarine
TRAN16087,Whole Milk
TRAN16088,Uht-Milk
TRAN16089,Sweet Spreads
TRAN16089,White Bread
TRAN16089,Specialty Fat
TRAN16089,Whole Milk
TRAN16089,Pastry
TRAN16089,Female Sanitary Products
TRAN16089,Pork
TRAN16090,Soda
TRAN16090,Pastry
TRAN16091,Hard Cheese
TRAN16091,Whole Milk
TRAN16091,Cooking Chocolate
TRAN16091,Other Vegetables
TRAN16091,Hygiene Articles
TRAN16091,Long Life Bakery Product
TRAN16092,Soda
TRAN16092,Frozen Meals
TRAN16093,Whole Milk
TRAN16093,Root Vegetables
TRAN16093,Curd
TRAN16094,Soda
TRAN16095,Shopping Bags
TRAN16095,Canned Beer
TRAN16095,Liquor (Appetizer)
TRAN16095,Chicken
TRAN16095,Other Vegetables
TRAN16095,Herbs
TRAN16095,Root Vegetables
TRAN16096,Frozen Meals
TRAN16096,Dessert
TRAN16096,Seasonal Products
TRAN16096,Soda
TRAN16097,Sausage
TRAN16097,Specialty Bar
TRAN16098,Other Vegetables
TRAN16098,Yogurt
TRAN16098,Beverages
TRAN16098,Fruit/Vegetable Juice
TRAN16098,Hard Cheese
TRAN16098,Whole Milk
TRAN16099,Soda
TRAN16099,Fruit/Vegetable Juice
TRAN16100,Newspapers
TRAN16100,Beef
TRAN16100,Cat Food
TRAN16101,Packaged Fruit/Vegetables
TRAN16101,Berries
TRAN16101,Misc. Beverages
TRAN16101,Yogurt
TRAN16101,Rolls/Buns
TRAN16102,Whole Milk
TRAN16102,Bottled Water
TRAN16102,White Wine
TRAN16102,Ham
TRAN16102,Rolls/Buns
TRAN16103,Citrus Fruit
TRAN16103,Whipped/Sour Cream
TRAN16104,Domestic Eggs
TRAN16104,Berries
TRAN16104,Whipped/Sour Cream
TRAN16105,Meat
TRAN16105,Other Vegetables
TRAN16105,Whole Milk
TRAN16105,Chicken
TRAN16106,Soda
TRAN16106,Canned Beer
TRAN16106,Coffee
TRAN16107,Long Life Bakery Product
TRAN16108,Beverages
TRAN16108,Whole Milk
TRAN16108,Specialty Chocolate
TRAN16108,Brown Bread
TRAN16108,Pastry
TRAN16109,Candy
TRAN16109,Brown Bread
TRAN16109,Yogurt
TRAN16109,Pastry
TRAN16109,Specialty Chocolate
TRAN16109,Whole Milk
TRAN16109,Root Vegetables
TRAN16110,Rice
TRAN16110,Newspapers
TRAN16110,Shopping Bags
TRAN16110,Root Vegetables
TRAN16110,Hygiene Articles
TRAN16110,Pork
TRAN16110,Sparkling Wine
TRAN16111,Yogurt
TRAN16111,Domestic Eggs
TRAN16112,Soda
TRAN16113,Canned Fish
TRAN16113,Canned Beer
TRAN16113,Sausage
TRAN16113,Brown Bread
TRAN16113,Bottled Water
TRAN16113,Candles
TRAN16113,Frankfurter
TRAN16114,Photo/Film
TRAN16115,Dessert
TRAN16115,Soft Cheese
TRAN16115,Brown Bread
TRAN16115,Tropical Fruit
TRAN16115,Shopping Bags
TRAN16116,Margarine
TRAN16116,Hygiene Articles
TRAN16116,Canned Vegetables
TRAN16116,Dishes
TRAN16116,Yogurt
TRAN16116,Cream Cheese 
TRAN16116,Chicken
TRAN16116,Specialty Cheese
TRAN16116,Candy
TRAN16116,Soda
TRAN16117,Shopping Bags
TRAN16117,Bottled Beer
TRAN16117,Soda
TRAN16118,Canned Beer
TRAN16118,Sausage
TRAN16118,Whole Milk
TRAN16119,Other Vegetables
TRAN16119,Ice Cream
TRAN16119,Citrus Fruit
TRAN16119,Root Vegetables
TRAN16120,Pastry
TRAN16121,Detergent
TRAN16121,Soda
TRAN16121,Decalcifier
TRAN16121,Bottled Water
TRAN16121,White Wine
TRAN16121,Rice
TRAN16121,Canned Beer
TRAN16121,Specialty Chocolate
TRAN16121,Whole Milk
TRAN16121,Candles
TRAN16121,Root Vegetables
TRAN16121,Butter
TRAN16122,Canned Fish
TRAN16122,Pasta
TRAN16122,Hard Cheese
TRAN16122,Canned Vegetables
TRAN16122,Soda
TRAN16123,Flour
TRAN16123,Curd
TRAN16123,Canned Beer
TRAN16124,Soda
TRAN16124,Salty Snack
TRAN16124,Hygiene Articles
TRAN16124,Berries
TRAN16124,Bottled Water
TRAN16124,Coffee
TRAN16124,Whipped/Sour Cream
TRAN16124,White Wine
TRAN16125,Specialty Chocolate
TRAN16125,Cat Food
TRAN16125,Napkins
TRAN16125,Shopping Bags
TRAN16125,Hygiene Articles
TRAN16125,Canned Beer
TRAN16126,Bottled Water
TRAN16127,Soda
TRAN16127,Nut Snack
TRAN16127,Flower (Seeds)
TRAN16128,Fruit/Vegetable Juice
TRAN16128,Hygiene Articles
TRAN16128,Napkins
TRAN16129,Brown Bread
TRAN16130,Citrus Fruit
TRAN16130,Curd
TRAN16130,Whole Milk
TRAN16130,Root Vegetables
TRAN16131,Frozen Vegetables
TRAN16131,Whipped/Sour Cream
TRAN16131,Newspapers
TRAN16132,Yogurt
TRAN16132,Frozen Meals
TRAN16132,Sliced Cheese
TRAN16133,Chicken
TRAN16133,Other Vegetables
TRAN16134,Photo/Film
TRAN16135,Citrus Fruit
TRAN16135,Bottled Beer
TRAN16135,Tropical Fruit
TRAN16135,Grapes
TRAN16135,Bottled Water
TRAN16135,Soda
TRAN16135,Cake Bar
TRAN16135,Pip Fruit
TRAN16135,Sausage
TRAN16136,Sauces
TRAN16136,Tropical Fruit
TRAN16136,Mustard
TRAN16137,Photo/Film
TRAN16137,Whole Milk
TRAN16137,Margarine
TRAN16137,Napkins
TRAN16137,Soda
TRAN16138,Curd
TRAN16138,Butter
TRAN16139,Napkins
TRAN16139,Soda
TRAN16139,Frozen Fish
TRAN16139,Uht-Milk
TRAN16139,Citrus Fruit
TRAN16139,Pip Fruit
TRAN16139,Fruit/Vegetable Juice
TRAN16139,Tropical Fruit
TRAN16139,Hygiene Articles
TRAN16140,Pork
TRAN16141,Frozen Fish
TRAN16142,Beef
TRAN16143,Bottled Water
TRAN16143,Shopping Bags
